iter	Logloss	Accuracy
887	0.3469972061	0.8638920135
888	0.3468017341	0.8638920135
889	0.3467527431	0.8638920135
890	0.3466580233	0.8638920135
891	0.3466334422	0.8650168729
892	0.3465272126	0.8650168729
893	0.3464480575	0.8650168729
894	0.3464239996	0.8650168729
895	0.3463988017	0.8650168729
896	0.3463359638	0.8650168729
897	0.3461832257	0.8650168729
898	0.3460158055	0.8650168729
899	0.345822716	0.8650168729
900	0.3458115483	0.8650168729
901	0.3457402419	0.8650168729
902	0.3457025327	0.8650168729
903	0.3454310088	0.8650168729
904	0.3453607397	0.8650168729
905	0.344985294	0.8650168729
906	0.3449701798	0.8650168729
907	0.3449492513	0.8650168729
908	0.3449322952	0.8650168729
909	0.3447090244	0.8650168729
910	0.3446595491	0.8650168729
911	0.3445995871	0.8650168729
912	0.3445926053	0.8650168729
913	0.3445600356	0.8650168729
914	0.3445094471	0.8650168729
915	0.3444096577	0.8650168729
916	0.344376662	0.8650168729
917	0.3442625918	0.8661417323
918	0.3442520264	0.8661417323
919	0.3440883365	0.8683914511
920	0.3440064104	0.8683914511
921	0.343985698	0.8683914511
922	0.3439506887	0.8683914511
923	0.3439275746	0.8683914511
924	0.3439132493	0.8683914511
925	0.3438119734	0.8683914511
926	0.3436871729	0.8683914511
927	0.3436136754	0.8683914511
928	0.3435983741	0.8683914511
929	0.3435958926	0.8683914511
930	0.3435711149	0.8683914511
931	0.3434895626	0.8695163105
932	0.3434666786	0.8695163105
933	0.3434105992	0.8695163105
934	0.3433613362	0.8695163105
935	0.343324877	0.8695163105
936	0.3432719904	0.8695163105
937	0.3432599007	0.8695163105
938	0.3431118118	0.8695163105
939	0.3429001285	0.8706411699
940	0.3428539716	0.8706411699
941	0.3426746596	0.8706411699
942	0.3425651193	0.8706411699
943	0.3424610283	0.8706411699
944	0.3424165132	0.8706411699
945	0.3424081116	0.8706411699
946	0.3423664315	0.8706411699
947	0.3423250257	0.8706411699
948	0.3423027081	0.8706411699
949	0.3422381924	0.8717660292
950	0.342187199	0.8717660292
951	0.3420810554	0.8717660292
952	0.3419791829	0.8717660292
953	0.3419434928	0.8717660292
954	0.3418743186	0.8717660292
955	0.3417615114	0.8717660292
956	0.3417001514	0.8717660292
957	0.341696063	0.8717660292
958	0.3416094123	0.8717660292
959	0.3415761177	0.8717660292
960	0.3414858819	0.8717660292
961	0.3414779567	0.8717660292
962	0.3413902528	0.8717660292
963	0.3412691628	0.8717660292
964	0.3411715657	0.8717660292
965	0.341107711	0.8728908886
966	0.3409898912	0.8728908886
967	0.3406907376	0.8728908886
968	0.3405925406	0.8728908886
969	0.340579896	0.8728908886
970	0.3405137201	0.8728908886
971	0.3402838805	0.8728908886
972	0.3402711726	0.8728908886
973	0.3401945348	0.8728908886
974	0.3401833121	0.8728908886
975	0.3401582031	0.8728908886
976	0.3399992285	0.8728908886
977	0.3398524229	0.8728908886
978	0.3398271195	0.8728908886
979	0.3397156117	0.8728908886
980	0.3394757877	0.8728908886
981	0.3392740058	0.8728908886
982	0.3391441313	0.8728908886
983	0.3389733963	0.8728908886
984	0.3389177431	0.8728908886
985	0.3387493455	0.8728908886
986	0.3385881151	0.8728908886
987	0.3383436185	0.8728908886
988	0.3382857938	0.8717660292
989	0.3382181625	0.8717660292
990	0.3381305062	0.8728908886
991	0.3381268627	0.8728908886
992	0.33809934	0.8728908886
993	0.3380049014	0.8728908886
994	0.3379737044	0.8728908886
995	0.3378770346	0.8728908886
996	0.3376911427	0.8728908886
997	0.3375982854	0.8728908886
998	0.3374250758	0.8728908886
999	0.337340016	0.8717660292
